sku,custom_options
10001,"name=Druck Optionen,type=drop_down,required=1,price=,price_type=fixed,sku=10001,option_title=Ohne  |name=Druck Optionen,type=drop_down,required=1,price=,price_type=fixed,sku=10001,option_title=Lasergravur|name=Druck Optionen,type=drop_down,required=1,price=,price_type=fixed,sku=10001,option_title=Doming"
